School_Label,CIPFamilyTitle,ID_Race,CIPCode,CIPTitle,ID_Position,Variable,Value,Percentage_Race
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,S,College Major,1,0.333333333
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,WR,College Major,1,0.333333333
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,S,College Major,1,0.333333333
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0501,"Health and Physical Education/Fitness, General.",OL,College Major,1,0.142857143
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,WR,College Major,1,0.142857143
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,LS,College Major,1,0.142857143
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,DE,College Major,1,0.142857143
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0504,Sport and Fitness Administration/Management.,K,College Major,1,0.142857143
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,PK,College Major,1,0.142857143
Michigan,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,S,College Major,1,0.142857143
Michigan,PHYSICAL SCIENCES.,C,40.0801,"Physics, General.",QB,College Major,1,1
Michigan,SOCIAL SCIENCES.,AA,45.1001,"Political Science and Government, General.",S,College Major,1,0.25
Michigan,SOCIAL SCIENCES.,AA,45.1101,Sociology.,CB,College Major,1,0.25
Michigan,SOCIAL SCIENCES.,AA,45.1101,Sociology.,OL,College Major,1,0.25
Michigan,SOCIAL SCIENCES.,AA,45.1101,Sociology.,WR,College Major,1,0.25
Michigan,SOCIAL SCIENCES.,C,45.1101,Sociology.,DT,College Major,1,0.333333333
Michigan,SOCIAL SCIENCES.,C,45.1101,Sociology.,LS,College Major,1,0.333333333
Michigan,SOCIAL SCIENCES.,C,45.1101,Sociology.,OL,College Major,1,0.333333333
Nebraska,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.0102,Agribusiness/Agricultural Business Operations.,OL,College Major,1,0.5
Nebraska,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",C,1.1102,Agronomy and Crop Science.,LB,College Major,1,0.5
Nebraska,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",AA,5.02,Ethnic Studies.,CB,College Major,1,0.25
Nebraska,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",AA,5.02,Ethnic Studies.,DT,College Major,1,0.25
Nebraska,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",AA,5.02,Ethnic Studies.,S,College Major,2,0.5
Nebraska,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",C,5.02,Ethnic Studies.,PK,College Major,1,1
Nebraska,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",OL,College Major,2,0.5
Nebraska,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",TE,College Major,1,0.25
Nebraska,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",WR,College Major,1,0.25
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",CB,College Major,1,0.142857143
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",DE,College Major,1,0.142857143
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",DT,College Major,1,0.142857143
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",LB,College Major,1,0.142857143
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",OL,College Major,1,0.142857143
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",QB,College Major,1,0.142857143
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",TE,College Major,1,0.142857143
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AS,52.0101,"Business/Commerce, General.",OL,College Major,1,1
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",CB,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",DT,College Major,2,0.105263158
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",LB,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",LS,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",OL,College Major,2,0.105263158
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",S,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",TE,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",WR,College Major,2,0.105263158
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",DE,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",OL,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",DB,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",FB,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",LB,College Major,1,0.052631579
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",OL,College Major,2,0.105263158
Nebraska,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",TE,College Major,1,0.052631579
Nebraska,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,CB,College Major,1,1
Nebraska,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,OL,College Major,2,0.5
Nebraska,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,WR,College Major,2,0.5
Nebraska,EDUCATION.,C,13.0101,"Education, General.",DT,College Major,1,0.2
Nebraska,EDUCATION.,C,13.1202,Elementary Education and Teaching.,PK,College Major,1,0.2
Nebraska,EDUCATION.,C,13.1205,Secondary Education and Teaching.,P,College Major,1,0.2
Nebraska,EDUCATION.,C,13.1305,English/Language Arts Teacher Education.,OL,College Major,1,0.2
Nebraska,EDUCATION.,C,13.1311,Mathematics Teacher Education.,WR,College Major,1,0.2
Nebraska,ENGINEERING.,AA,14.3301,Construction Engineering.,S,College Major,1,1
Nebraska,ENGINEERING.,C,14.0801,"Civil Engineering, General.",LB,College Major,1,0.25
Nebraska,ENGINEERING.,C,14.1901,Mechanical Engineering.,CB,College Major,1,0.25
Nebraska,ENGINEERING.,C,14.1901,Mechanical Engineering.,TE,College Major,1,0.25
Nebraska,ENGINEERING.,C,14.3301,Construction Engineering.,OL,College Major,1,0.25
Nebraska,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0704,Family Systems.,CB,College Major,1,0.5
Nebraska,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0704,Family Systems.,DE,College Major,1,0.5
Nebraska,HEALTH PROFESSIONS AND RELATED PROGRAMS.,C,51.1102,Pre-Medicine/Pre-Medical Studies.,LB,College Major,1,1
Nebraska,HISTORY.,C,54.0101,"History, General.",OL,College Major,1,0.5
Nebraska,HISTORY.,C,54.0101,"History, General.",RB,College Major,1,0.5
Nebraska,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,WR,College Major,1,1
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,CB,College Major,2,0.285714286
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,DT,College Major,1,0.142857143
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,LB,College Major,2,0.285714286
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,RB,College Major,1,0.142857143
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,WR,College Major,1,0.142857143
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,CB,College Major,1,0.083333333
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,LB,College Major,2,0.166666667
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,LS,College Major,1,0.083333333
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,OL,College Major,5,0.416666667
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,TE,College Major,2,0.166666667
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,WR,College Major,1,0.083333333
Nebraska,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",H,24.0102,General Studies.,DT,College Major,1,1
Nebraska,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1901,Nutrition Sciences.,CB,College Major,1,0.5
Nebraska,MULTI/INTERDISCIPLINARY STUDIES.,C,30.1901,Nutrition Sciences.,LB,College Major,1,0.5
Nebraska,NATURAL RESOURCES AND CONSERVATION.,C,3.0601,"Wildlife, Fish and Wildlands Science and Management.",CB,College Major,1,0.5
Nebraska,NATURAL RESOURCES AND CONSERVATION.,C,3.0601,"Wildlife, Fish and Wildlands Science and Management.",WR,College Major,1,0.5
Nebraska,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,LB,College Major,1,0.333333333
Nebraska,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,OL,College Major,1,0.333333333
Nebraska,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,S,College Major,1,0.333333333
Nebraska,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",DT,College Major,1,1
Nebraska,PSYCHOLOGY.,C,42.0101,"Psychology, General.",CB,College Major,1,1
Nebraska,PSYCHOLOGY.,H,42.0101,"Psychology, General.",CB,College Major,1,1
Nebraska,SOCIAL SCIENCES.,AA,45.0401,Criminology.,CB,College Major,1,0.111111111
Nebraska,SOCIAL SCIENCES.,AA,45.0401,Criminology.,LB,College Major,1,0.111111111
Nebraska,SOCIAL SCIENCES.,AA,45.1101,Sociology.,FB,College Major,1,0.111111111
Nebraska,SOCIAL SCIENCES.,AA,45.0601,"Economics, General.",WR,College Major,2,0.222222222
Nebraska,SOCIAL SCIENCES.,AA,45.1101,Sociology.,CB,College Major,1,0.111111111
Nebraska,SOCIAL SCIENCES.,AA,45.1101,Sociology.,DE,College Major,1,0.111111111
Nebraska,SOCIAL SCIENCES.,AA,45.1101,Sociology.,QB,College Major,1,0.111111111
Nebraska,SOCIAL SCIENCES.,AA,45.1101,Sociology.,S,College Major,1,0.111111111
Nebraska,SOCIAL SCIENCES.,C,45.0401,Criminology.,FB,College Major,1,0.333333333
Nebraska,SOCIAL SCIENCES.,C,45.1101,Sociology.,DT,College Major,1,0.333333333
Nebraska,SOCIAL SCIENCES.,C,45.1101,Sociology.,QB,College Major,1,0.333333333
Nebraska,SOCIAL SCIENCES.,H,45.1101,Sociology.,OL,College Major,1,1
Northern Illinois,BIOLOGICAL AND BIOMEDICAL SCIENCES.,AA,26.0202,Biochemistry.,RB,College Major,1,1
Northern Illinois,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",P,College Major,1,1
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",DE,College Major,1,0.142857143
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",WR,College Major,1,0.142857143
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0801,"Finance, General.",CB,College Major,1,0.142857143
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0801,"Finance, General.",DE,College Major,1,0.142857143
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0301,Accounting.,DT,College Major,1,0.142857143
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0201,"Business Administration and Management, General.",WR,College Major,1,0.142857143
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0301,Accounting.,RB,College Major,1,0.142857143
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",LB,College Major,3,0.15
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",TE,College Major,1,0.05
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",WR,College Major,1,0.05
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",OL,College Major,5,0.25
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",OL,College Major,1,0.05
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0213,Organizational Leadership.,OL,College Major,1,0.05
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",P,College Major,1,0.05
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",QB,College Major,2,0.1
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",DE,College Major,1,0.05
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",K,College Major,1,0.05
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1401,"Marketing/Marketing Management, General.",QB,College Major,1,0.05
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1401,"Marketing/Marketing Management, General.",TE,College Major,2,0.1
Northern Illinois,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",H,52.0101,"Business/Commerce, General.",OL,College Major,1,1
Northern Illinois,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,DE,College Major,2,0.4
Northern Illinois,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,DT,College Major,1,0.2
Northern Illinois,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,RB,College Major,1,0.2
Northern Illinois,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.2
Northern Illinois,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,LS,College Major,1,1
Northern Illinois,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",H,9.0102,Mass Communication/Media Studies.,LB,College Major,1,1
Northern Illinois,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,AA,11.0701,Computer Science.,LB,College Major,1,1
Northern Illinois,EDUCATION.,C,13.1001,"Special Education and Teaching, General.",LB,College Major,1,1
Northern Illinois,ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS.,C,15.03,Electrical Engineering Technologies/Technicians.,TE,College Major,1,1
Northern Illinois,ENGINEERING.,AA,14.0901,"Computer Engineering, General.",DT,College Major,1,0.25
Northern Illinois,ENGINEERING.,AA,14.1301,Engineering Science.,FB,College Major,1,0.25
Northern Illinois,ENGINEERING.,AA,14.1901,Mechanical Engineering.,CB,College Major,1,0.25
Northern Illinois,ENGINEERING.,AA,14.1901,Mechanical Engineering.,WR,College Major,1,0.25
Northern Illinois,ENGINEERING.,C,14.1301,Engineering Science.,OL,College Major,1,0.333333333
Northern Illinois,ENGINEERING.,C,14.1901,Mechanical Engineering.,WR,College Major,1,0.333333333
Northern Illinois,ENGINEERING.,C,14.3501,Industrial Engineering.,OC,College Major,1,0.333333333
Northern Illinois,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0704,Family Systems.,LB,College Major,1,1
Northern Illinois,HEALTH PROFESSIONS AND RELATED PROGRAMS.,AA,51.1102,Pre-Medicine/Pre-Medical Studies.,DT,College Major,1,1
Northern Illinois,HISTORY.,C,54.0101,"History, General.",OL,College Major,2,1
Northern Illinois,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,RB,College Major,1,1
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0101,Liberal Arts and Sciences/Liberal Studies.,DT,College Major,1,0.1
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0101,Liberal Arts and Sciences/Liberal Studies.,RB,College Major,1,0.1
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,CB,College Major,2,0.2
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,DT,College Major,1,0.1
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,LB,College Major,1,0.1
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,RB,College Major,1,0.1
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,S,College Major,1,0.1
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,WR,College Major,2,0.2
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,OL,College Major,3,0.75
Northern Illinois,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,P,College Major,1,0.25
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0501,"Health and Physical Education/Fitness, General.",DT,College Major,1,0.166666667
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0504,Sport and Fitness Administration/Management.,DE,College Major,1,0.166666667
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,DE,College Major,1,0.166666667
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,RB,College Major,1,0.166666667
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,S,College Major,1,0.166666667
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,TE,College Major,1,0.166666667
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0501,"Health and Physical Education/Fitness, General.",OL,College Major,2,0.285714286
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0501,"Health and Physical Education/Fitness, General.",QB,College Major,1,0.142857143
Northern Illinois,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0501,"Health and Physical Education/Fitness, General.",TE,College Major,1,0.142857143
