Draft Year,ID Pick,Round,Round.Pick,Pick Number,Draft Team,Team Traded To,Team,Player,Height,Height (inches),Weight (lbs),College,Birthday
1986,3.5,3,5,52,Bulls,,Bulls,Ricky Wilson,6'3'',75,195,George Mason,7/16/1964
1986,3.6,3,6,53,Supersonics,,Supersonics,Tod Murphy,6'9'',81,220,California-Irvine,12/24/1963
1986,3.7,3,7,54,Clippers,,Clippers,Dwayne Polee,6'5'',77,180,Pepperdine,3/2/1963
1986,3.8,3,8,55,Suns,,Suns,Ken Gattison,6'8'',80,225,Old Dominion,5/23/1964
1986,3.9,3,9,56,76ers,,76ers,Keith Colbert,,,,,
1986,3.1,3,1,57,Kings,,Kings,Bruce Douglas,6'3'',75,195,Illinois,4/9/1964
1986,3.11,3,11,58,Bullets,,Bullets,David Henderson,6'5'',77,195,Duke,7/21/1964
1986,3.12,3,12,59,Warriors,,Warriors,Wendell Alexis,,,,,
1986,3.13,3,13,60,Trail Blazers,,Trail Blazers,Drazen Petrovic,6'5'',77,195,Zagreb,10/22/1964
1986,3.14,3,14,61,Jazz,,Jazz,John Shasky,6'11'',83,235,Minnesota,7/31/1964
1986,3.15,3,15,62,Mavericks,,Mavericks,Anthony Welch,,,,,
1986,3.16,3,16,63,Jazz,,Jazz,Bill Breeding,,,,,
1986,3.17,3,17,64,Nuggets,,Nuggets,Don Redden,,,,,
1986,3.18,3,18,65,Hawks,,Hawks,Dave Hoppen,6'11'',83,235,Nebraska,3/13/1964
1986,3.19,3,19,66,Rockets,,Rockets,Anthony Bowie,6'6'',78,190,Oklahoma,11/9/1963
1986,3.2,3,2,67,76ers,,76ers,Ron Rowan,6'5'',77,200,St. John's,4/23/1962
1986,3.21,3,21,68,Bucks,,Bucks,Baskerville Holmes,,,,,
1986,3.22,3,22,69,Lakers,,Lakers,Andre Turner,5'11'',71,160,Memphis State,12/13/1964
1986,3.23,3,23,70,Hawks,,Hawks,Jim Les,5'11'',71,165,Bradley,8/18/1963
1986,4.1,4,1,71,Knicks,,Knicks,Calvin Thompson,,,,,
1986,4.2,4,2,72,Pacers,,Pacers,Derrick Taylor,,,,,
1986,4.3,4,3,73,Cavaliers,,Cavaliers,Warren Martin,,,,,
1986,4.4,4,4,74,Bulls,,Bulls,Scott MeentsIllinois,6'10'',82,225,Illinois,1/4/1964
1986,4.5,4,5,75,Warriors,,Warriors,Dan Bingenheimer,,,,,
1986,4.6,4,6,76,Supersonics,,Supersonics,Michael Graham,,,,,
1986,4.7,4,7,77,Suns,,Suns,Grant Gondrezick,6'5'',77,205,Pepperdine,1/19/1963
1986,4.8,4,8,78,Clippers,,Clippers,John Brownlee,,,,,
1986,4.9,4,9,79,Spurs,,Spurs,Carlos Briggs,,,,,
1986,4.1,4,1,80,Kings,,Kings,Alvin Franklin,,,,,
1986,4.11,4,11,81,Nets,,Nets,Steve Hale,,,,,
1986,4.12,4,12,82,Bullets,,Bullets,Barry Mungar,,,,,
1986,4.13,4,13,83,Trail Blazers,,Trail Blazers,David Shaffer,,,,,
1986,4.14,4,14,84,Jazz,,Jazz,Marty Embry,,,,,
1986,4.15,4,15,85,Mavericks,,Mavericks,Myron Jackson,6'3'',75,185,Arkansas-Little Rock,5/6/1964
1986,4.16,4,16,86,Pistons,,Pistons,Chauncey Robinson,,,,,
1986,4.17,4,17,87,Nuggets,,Nuggets,Anthony Watson,,,,,
1986,4.18,4,18,88,Hawks,,Hawks,Efrem Winters,,,,,
1986,4.19,4,19,89,Rockets,,Rockets,Conner Henry,6'7'',79,195,Cal. State-Santa Barbara,7/21/1963
1986,4.2,4,2,90,76ers,,76ers,Wes Stallings,,,,,
1986,4.21,4,21,91,Kings,,Kings,Bob Beecher,,,,,
1986,4.22,4,22,92,Lakers,,Lakers,Dale Blaney,,,,,
1986,4.23,4,23,93,Celtics,,Celtics,Tony Benford,,,,,
1986,5.1,5,1,94,Knicks,,Knicks,Jerome Mincey,,,,,
1986,5.2,5,2,95,Pacers,,Pacers,Richard Rellford,6'6'',78,230,Michigan,2/16/1964
1986,5.3,5,3,96,Cavaliers,,Cavaliers,Ben Davis,,,,,
1986,5.4,5,4,97,Warriors,,Warriors,Clinton Smith,6'6'',78,210,Cleveland State,1/19/1964
1986,5.5,5,5,98,Bulls,,Bulls,Jimmy Gilbert,,,,,
1986,5.6,5,6,99,Supersonics,,Supersonics,Dominic Pressley,6'2'',74,170,Boston College,5/30/1964
1986,5.7,5,7,100,Clippers,,Clippers,Steffond Johnson,6'8'',80,240,San Diego State,11/4/1962
1986,5.8,5,8,101,Suns,,Suns,Greg Spurling,,,,,
1986,5.9,5,9,102,Spurs,,Spurs,Earl Kelley,,,,,
1986,5.1,5,1,103,Kings,,Kings,Keith Morrison,,,,,
1986,5.11,5,11,104,Bullets,,Bullets,Paul Fortier,,,,,
1986,5.12,5,12,105,Nets,,Nets,Archie Johnson,,,,,
1986,5.13,5,13,106,Trail Blazers,,Trail Blazers,Jerry Adams,,,,,
1986,5.14,5,14,107,Jazz,,Jazz,Kerry Boagni,,,,,
1986,5.15,5,15,108,Mavericks,,Mavericks,Jay Bilas,,,,,
1986,5.16,5,16,109,Pistons,,Pistons,Clarence Hanley,,,,,
1986,5.17,5,17,110,Nuggets,,Nuggets,Jon Collins,,,,,
1986,5.18,5,18,111,Hawks,,Hawks,Nicky Jones,,,,,
1986,5.19,5,19,112,Rockets,,Rockets,Andre Banks,,,,,
1986,5.2,5,2,113,76ers,,76ers,Kevin Holmes,,,,,
1986,5.21,5,21,114,Bucks,,Bucks,Bobby Deaton,,,,,
1986,5.22,5,22,115,Lakers,,Lakers,Roger Harden,,,,,
1986,5.23,5,23,116,Celtics,,Celtics,Dave Colbert,,,,,
1986,6.1,6,1,117,Knicks,,Knicks,Butch Wade,,,,,
1986,6.2,6,2,118,Pacers,,Pacers,Jeff Hall,,,,,
1986,6.3,6,3,119,Cavaliers,,Cavaliers,Gilbert Wilburn,,,,,
1986,6.4,6,4,120,Bulls,,Bulls,Pete Myers,6'6'',78,180,Arkansas-Little Rock,9/15/1963
1986,6.5,6,5,121,Warriors,,Warriors,Bobby Hurt,,,,,
1986,6.6,6,6,122,Supersonics,,Supersonics,Curtis Kitchen,6'9'',81,235,South Florida,1/30/1964
1986,6.7,6,7,123,Suns,,Suns,Jim McCaffrey,,,,,
1986,6.8,6,8,124,Clippers,,Clippers,Tim Kempton,6'10'',82,245,Notre Dame,1/25/1964
1986,6.9,6,9,125,Spurs,,Spurs,Kevin Lewis,,,,,
1986,6.1,6,1,126,Kings,,Kings,John Flowers,,,,,
1986,6.11,6,11,127,Nets,,Nets,Troy Webster,,,,,
1986,6.12,6,12,128,Bullets,,Bullets,Lorenzo Duncan,,,,,
1986,6.13,6,13,129,Trail Blazers,,Trail Blazers,Tony Hampton,,,,,
1986,6.14,6,14,130,Jazz,,Jazz,Chuck Everson,,,,,
1986,6.15,6,15,131,Mavericks,,Mavericks,Greg Anderson,,,,,
1986,6.16,6,16,132,Pistons,,Pistons,Greg Grant,,,,,
1986,6.17,6,17,133,Nuggets,,Nuggets,Anthony Frederick,6'7'',79,205,Pepperdine,12/7/1964
1986,6.18,6,18,134,Hawks,,Hawks,Aleksandr Volkov,6'10'',82,218,Kiev Institute,3/29/1964
1986,6.19,6,19,135,Rockets,,Rockets,Robert Worthy,,,,,
1986,6.2,6,2,136,76ers,,76ers,Andre McCloud,,,,,
1986,6.21,6,21,137,Bucks,,Bucks,John Kimbrell,,,,,
1986,6.22,6,22,138,Lakers,,Lakers,Walter Downing,,,,,
1986,6.23,6,23,139,Celtics,,Celtics,Greg Wendt,,,,,
1986,7.1,7,1,140,Knicks,,Knicks,Duane Kendall,,,,,
1986,7.2,7,2,141,Pacers,,Pacers,Steve Woodside,,,,,
1986,7.3,7,3,142,Cavaliers,,Cavaliers,Ralph Dalton,,,,,
1986,7.4,7,4,143,Warriors,,Warriors,Steve Kenilvort,,,,,
1986,7.5,7,5,144,Bulls,,Bulls,Robert Henderson,,,,,
1986,7.6,7,6,145,Supersonics,,Supersonics,Glen McCants,,,,,
1986,7.7,7,7,146,Clippers,,Clippers,Johnny Brown,,,,,
1986,7.8,7,8,147,Suns,,Suns,Damon Goodwin,,,,,
1986,7.9,7,9,148,Spurs,,Spurs,Michael Anderson,,,,,
1986,7.1,7,1,149,Kings,,Kings,Ron Rankin,,,,,
1986,7.11,7,11,150,Bullets,,Bullets,Joe Price,,,,,
1986,7.12,7,12,151,Nets,,Nets,Jim Dolan,,,,,
1986,7.13,7,13,152,Trail Blazers,,Trail Blazers,Randy Schiff,,,,,
1986,7.14,7,14,153,Jazz,,Jazz,Mark Mitchell,,,,,
1986,7.15,7,15,154,Mavericks,,Mavericks,Kim Cooksey,,,,,
1986,7.16,7,16,155,Pistons,,Pistons,Larry Polec,,,,,
1986,7.17,7,17,156,Nuggets,,Nuggets,Mike Marshall,,,,,
1986,7.18,7,18,157,Hawks,,Hawks,Valerie TikhonenkoNone,,,,,
1986,7.19,7,19,158,Rockets,,Rockets,Rick Olson,,,,,
1986,7.2,7,2,159,76ers,,76ers,Dan Palombizio,,,,,
1986,7.21,7,21,160,Bucks,,Bucks,Jeff Strong,,,,,
1986,7.22,7,22,161,Lakers,,Lakers,Mark Coleman,,,,,
1986,7.23,7,23,162,Celtics,,Celtics,Tom Ivey,,,,,
1985,1.1,1,1,1,Knicks,,Knicks,Patrick Ewing,7'0'',84,240,Georgetown,8/5/1962
1985,1.2,1,2,2,Pacers,,Pacers,Wayman Tisdale,6'9'',81,240,Oklahoma,6/9/1964
1985,1.3,1,3,3,Clippers,,Clippers,Benoit Benjamin,7'0'',84,250,Creighton,11/22/1964
1985,1.4,1,4,4,Supersonics,,Supersonics,Xavier McDaniel,6'7'',79,205,Wichita State,6/4/1963
1985,1.5,1,5,5,Hawks,,Hawks,Jon Koncak,7'0'',84,250,SMU,5/17/1963
1985,1.6,1,6,6,Kings,,Kings,Joe Kleine,6'11'',83,255,Arkansas,1/4/1962
1985,1.7,1,7,7,Warriors,,Warriors,Chris Mullin,6'6'',78,200,St. John's,7/30/1963
1985,1.8,1,8,8,Mavericks,,Mavericks,Detlef Schrempf,6'9'',81,214,Washington,1/21/1963
1985,1.9,1,9,9,Cavaliers,,Cavaliers,Charles Oakley,6'8'',80,225,Virginia Union,12/18/1963
1985,1.1,1,1,10,Suns,,Suns,Ed Pinckney,6'9'',81,195,Villanova,3/27/1963
1985,1.11,1,11,11,Bulls,,Bulls,Keith Lee,6'10'',82,215,Memphis State,12/28/1962
1985,1.12,1,12,12,Bullets,,Bullets,Kenny Green,6'6'',78,210,Wake Forest,10/11/1964
1985,1.13,1,13,13,Jazz,,Jazz,Karl Malone,6'9'',81,250,Louisiana Tech,7/24/1963
1985,1.14,1,14,14,Spurs,,Spurs,Alfredrick Hughes,6'5'',77,215,Loyola (IL),7/19/1962
1985,1.15,1,15,15,Nuggets,,Nuggets,Blair Rasmussen,7'0'',84,250,Oregon,11/13/1962
1985,1.16,1,16,16,Mavericks,,Mavericks,Bill Wennington,7'0'',84,245,St. John's,12/26/1963
1985,1.17,1,17,17,Mavericks,,Mavericks,Uwe Blab,7'1'',85,252,Indiana,3/26/1962
1985,1.18,1,18,18,Pistons,,Pistons,Joe Dumars,6'3'',75,190,McNeese State,5/24/1963
1985,1.19,1,19,19,Rockets,,Rockets,Steve Harris,6'5'',77,195,Tulsa,10/15/1963
1985,1.2,1,2,20,Celtics,,Celtics,Sam Vincent,6'2'',74,185,Michigan State,5/18/1963
1985,1.21,1,21,21,76ers,,76ers,Terry Catledge,6'8'',80,220,South Alabama,8/22/1963
1985,1.22,1,22,22,Bucks,,Bucks,Jerry Reynolds,6'8'',80,200,LSU,12/23/1962
1985,1.23,1,23,23,Lakers,,Lakers,A.C. Green,6'9'',81,220,Oregon State,10/4/1963
1985,1.24,1,24,24,Trail Blazers,,Trail Blazers,Terry Porter,6'3'',75,195,Wisconsin-StevensPt.,4/8/1963
1985,2.1,2,1,25,Trail Blazers,,Trail Blazers,Mike Smrek,7'0'',84,250,Canisius,8/31/1962
1985,2.2,2,2,26,Pacers,,Pacers,Bill Martin,6'7'',79,205,Georgetown,8/16/1962
1985,2.3,2,3,27,Pacers,,Pacers,Dwayne McClain,6'6'',78,185,Villanova,2/7/1963
1985,2.4,2,4,28,Bulls,,Bulls,Ken Johnson,6'8'',80,240,Michigan State,11/7/1962
1985,2.5,2,5,29,Spurs,,Spurs,Mike Brittain,7'0'',84,235,South Carolina,6/21/1963
1985,2.6,2,6,30,Cavaliers,,Cavaliers,Calvin Duncan,,,,,
1985,2.7,2,7,31,Bullets,,Bullets,Manute Bol,7'6'',90,200,Bridgeport,10/16/1962
1985,2.8,2,8,32,Suns,,Suns,Nick Vanos,7'1'',85,255,Santa Clara,4/13/1963
1985,2.9,2,9,33,76ers,,76ers,Greg Stokes,6'10'',82,220,Iowa,8/5/1963
1985,2.1,2,1,34,Bulls,,Bulls,Aubrey Sherrod,,,,,
1985,2.11,2,11,35,Spurs,,Spurs,Tyrone Corbin,6'6'',78,210,DePaul,12/31/1962
1985,2.12,2,12,36,Nets,,Nets,Yvon Joseph,6'11'',83,245,Georgia Tech,10/31/1957
1985,2.13,2,13,37,Jazz,,Jazz,Carey Scurry,6'7'',79,188,LIU,12/4/1962
1985,2.14,2,14,38,Nets,,Nets,Fernando Martin,6'9'',81,220,none,3/25/1962
1985,2.15,2,15,39,Trail Blazers,,Trail Blazers,George Montgomery,,,,,
1985,2.16,2,16,40,Mavericks,,Mavericks,Mark Acres,6'11'',83,220,Oral Roberts,11/15/1962
1985,2.17,2,17,41,Hawks,,Hawks,Lorenzo Charles,6'7'',79,225,North Carolina State,11/25/1963
1985,2.18,2,18,42,Warriors,,Warriors,Bobby Hurt,,,,,
1985,2.19,2,19,43,Nuggets,,Nuggets,Barry Stevens,6'5'',77,195,Iowa State,1/17/1963
1985,2.2,2,2,44,76ers,,76ers,Voise Winters,6'8'',80,200,Bradley,10/12/1962
1985,2.21,2,21,45,Cavaliers,,Cavaliers,John Williams,6'11'',83,215,Tulane,8/9/1962
1985,2.22,2,22,46,Bulls,,Bulls,Adrian Branch,6'7'',79,185,Maryland,11/17/1963
1985,2.23,2,23,47,Knicks,,Knicks,Gerald Wilkins,6'6'',78,185,Tennessee-Chattanooga,9/11/1963
1985,3.1,3,1,48,Pacers,,Pacers,Kenny Patterson,,,,,
1985,3.2,3,2,49,Warriors,,Warriors,Brad Wright,6'11'',83,225,UCLA,3/26/1962
1985,3.3,3,3,50,Mavericks,,Mavericks,Leonard Allen,,,,,
1985,3.4,3,4,51,Kings,,Kings,Charles Bradley,,,,,
1985,3.5,3,5,52,Clippers,,Clippers,Anicet Lavodrama,,,,,
1985,3.6,3,6,53,Supersonics,,Supersonics,Rolando Lamb,,,,,
1985,3.7,3,7,54,Rockets,,Rockets,Sam Mitchell,6'6'',78,210,Mercer (GA),9/2/1963
1985,3.8,3,8,55,Cavaliers,,Cavaliers,Herb Johnson,,,,,
1985,3.9,3,9,56,Suns,,Suns,Jerry Everett,,,,,
1985,3.1,3,1,57,Rockets,,Rockets,Michael Payne,,,,,
1985,3.11,3,11,58,Bullets,,Bullets,Vernon Moore,,,,,
1985,3.12,3,12,59,Hawks,,Hawks,Sedric Toney,6'2'',74,178,Dayton,4/13/1962
1985,3.13,3,13,60,Pistons,,Pistons,Andre Goode,,,,,
1985,3.14,3,14,61,Trail Blazers,,Trail Blazers,Perry Young,6'5'',77,210,Virginia Tech,8/4/1963
1985,3.15,3,15,62,Nets,,Nets,Nigel Manuel,,,,,
1985,3.16,3,16,63,Mavericks,,Mavericks,Harold Keeling,6'4'',76,185,Santa Clara,9/18/1963
1985,3.17,3,17,64,Pistons,,Pistons,Richie Johnson,,,,,
1985,3.18,3,18,65,Bullets,,Bullets,Ken Perry,,,,,
1985,3.19,3,19,66,Kings,,Kings,Michael Adams,5'10'',70,162,Boston College,1/19/1963
1985,3.2,3,2,67,76ers,,76ers,Steve Black,,,,,
1985,3.21,3,21,68,Bucks,,Bucks,Eugene McDowell,,,,,
1985,3.22,3,22,69,Bulls,,Bulls,Mike Brown,6'9'',81,257,George Washington,7/19/1963
1985,3.23,3,23,70,Celtics,,Celtics,Andre Battle,,,,,
1985,4.1,4,1,71,Warriors,,Warriors,Luster Goodwin,,,,,
1985,4.2,4,2,72,Pacers,,Pacers,Vince Hamilton,,,,,
1985,4.3,4,3,73,Knicks,,Knicks,Fred Cofield,6'3'',75,190,Eastern Michigan,1/4/1962
1985,4.4,4,4,74,Clippers,,Clippers,Jim Deines,,,,,
1985,4.5,4,5,75,Supersonics,,Supersonics,Alex Stivrins,6'8'',80,220,Colorado,11/29/1962
1985,4.6,4,6,76,Kings,,Kings,Willie Simmons,,,,,
1985,4.7,4,7,77,Hawks,,Hawks,Arvidas Sabonis,7'3'',87,279,none,12/19/1964
1985,4.8,4,8,78,Suns,,Suns,Granger Hall,,,,,
1985,4.9,4,9,79,Cavaliers,,Cavaliers,Mark Davis,6'6'',78,195,Old Dominion,6/8/1963
1985,4.1,4,1,80,Bulls,,Bulls,Craig Beard,,,,,
1985,4.11,4,11,81,Bullets,,Bullets,Richie Adams,,,,,
1985,4.12,4,12,82,Spurs,,Spurs,Scott Roth,6'8'',80,212,Wisconsin,6/3/1963
1985,4.13,4,13,83,Jazz,,Jazz,Delaney Rudd,6'2'',74,180,Wake Forest,11/8/1962
1985,4.14,4,14,84,Hawks,,Hawks,John Battle,6'2'',74,175,Rutgers,11/9/1962
1985,4.15,4,15,85,Trail Blazers,,Trail Blazers,Joe Atkinson,,,,,
1985,4.16,4,16,86,Mavericks,,Mavericks,Bubba Jennings,,,,,
1985,4.17,4,17,87,Pistons,,Pistons,Spud Webb,5'6'',66,133,North Carolina State,7/13/1963
1985,4.18,4,18,88,Rockets,,Rockets,Mike Brooks,,,,,
1985,4.19,4,19,89,Nuggets,,Nuggets,Pete Williams,6'7'',79,190,Arizona,3/10/1965
1985,4.2,4,2,90,76ers,,76ers,Derrick Gervin,6'8'',80,200,Texas-San Antonio,3/28/1963
1985,4.21,4,21,91,Bucks,,Bucks,Cozell McQueen,6'11'',83,235,North Carolina State,1/18/1962
1985,4.22,4,22,92,Lakers,,Lakers,Dexter Shouse,6'2'',74,200,South Alabama,3/24/1963
1985,4.23,4,23,93,Celtics,,Celtics,Cliff Weber,,,,,
1985,5.1,5,1,94,Pacers,,Pacers,Kelvin Johnson,,,,,
1985,5.2,5,2,95,Warriors,,Warriors,Greg Cavener,,,,,
1985,5.3,5,3,96,Knicks,,Knicks,Mike Schlegel,,,,,
1985,5.4,5,4,97,Supersonics,,Supersonics,Lou Stefanovic,,,,,
1985,5.5,5,5,98,Kings,,Kings,Bob Lojewski,,,,,
1985,5.6,5,6,99,Clippers,,Clippers,Wayne Carlander,,,,,
1985,5.7,5,7,100,Hawks,,Hawks,Larry Hampton,,,,,
1985,5.8,5,8,101,Cavaliers,,Cavaliers,Gunther Behnke,,,,,
1985,5.9,5,9,102,Suns,,Suns,Shawn Campbell,,,,,
1985,5.1,5,1,103,Bulls,,Bulls,Reid Gettys,,,,,
1985,5.11,5,11,104,Bullets,,Bullets,Dean Shaffer,,,,,
1985,5.12,5,12,105,Jazz,,Jazz,Ray Hall,,,,,
1985,5.13,5,13,106,Spurs,,Spurs,Clayton Olivier,,,,,
1985,5.14,5,14,107,Trail Blazers,,Trail Blazers,James Anderson,,,,,
1985,5.15,5,15,108,Nets,,Nets,Kelly Blaine,,,,,
1985,5.16,5,16,109,Mavericks,,Mavericks,Tommy Davis,,,,,
1985,5.17,5,17,110,Pistons,,Pistons,Mike Lahm,,,,,
1985,5.18,5,18,111,Pacers,,Pacers,Ivan Daniels,,,,,
1985,5.19,5,19,112,Nuggets,,Nuggets,Kenny Brown,,,,,
1985,5.2,5,2,113,76ers,,76ers,Carl Wright,,,,,
1985,5.21,5,21,114,Bucks,,Bucks,Ray Knight,,,,,
1985,5.22,5,22,115,Lakers,,Lakers,Timo Saarelainen,,,,,
1985,5.23,5,23,116,Celtics,,Celtics,Albert Butts,,,,,
1985,6.1,6,1,117,Warriors,,Warriors,Gerald Crosby,,,,,
1985,6.2,6,2,118,Pacers,,Pacers,Stu Primus,,,,,
1985,6.3,6,3,119,Knicks,,Knicks,Kent Lockhart,,,,,
1985,6.4,6,4,120,Kings,,Kings,Charles Valentine,,,,,
1985,6.5,6,5,121,Clippers,,Clippers,Malcolm Thomas,,,,,
1985,6.6,6,6,122,Supersonics,,Supersonics,Earl Walker,,,,,
1985,6.7,6,7,123,Hawks,,Hawks,Tony Duckett,,,,,
1985,6.8,6,8,124,Suns,,Suns,Charles Rayne,,,,,
1985,6.9,6,9,125,Cavaliers,,Cavaliers,Ricky Johnson,,,,,
1985,6.1,6,1,126,Bulls,,Bulls,Dan Meagher,,,,,
1985,6.11,6,11,127,Bullets,,Bullets,Matt England,,,,,
1985,6.12,6,12,128,Spurs,,Spurs,Chris Harper,,,,,
1985,6.13,6,13,129,Jazz,,Jazz,Jim Miller,,,,,
1985,6.14,6,14,130,Nets,,Nets,George Almones,,,,,
1985,6.15,6,15,131,Trail Blazers,,Trail Blazers,Curtis Moore,,,,,
1985,6.16,6,16,132,Mavericks,,Mavericks,Carlton Cooper,,,,,
1985,6.17,6,17,133,Pistons,,Pistons,Vincent Giles,,,,,
1985,6.18,6,18,134,Rockets,,Rockets,Sam Potter,,,,,
1985,6.19,6,19,135,Nuggets,,Nuggets,Joe Carrabino,,,,,
1985,6.2,6,2,136,76ers,,76ers,Daryl Lloyd,,,,,
1985,6.21,6,21,137,Bucks,,Bucks,Quentin Anderson,,,,,
1985,6.22,6,22,138,Lakers,,Lakers,Tony Neal,,,,,
1985,6.23,6,23,139,Celtics,,Celtics,Ralph Lewis,6'6'',78,200,LaSalle,3/28/1963
1985,7.1,7,1,140,Pacers,,Pacers,Jeff Acres,,,,,
1985,7.2,7,2,141,Warriors,,Warriors,Eric Boyd,,,,,
1985,7.3,7,3,142,Knicks,,Knicks,Ken Bantum,,,,,
1985,7.4,7,4,143,Clippers,,Clippers,Gary Maloncon,,,,,
1985,7.5,7,5,144,Supersonics,,Supersonics,Michael Phelps,6'4'',76,180,Alcorn State,10/3/1961
1985,7.6,7,6,145,Kings,,Kings,Alton Gipson,,,,,
1985,7.7,7,7,146,Hawks,,Hawks,Bob Ferry,,,,,
1985,7.8,7,8,147,Cavaliers,,Cavaliers,Buzz Peterson,,,,,
1985,7.9,7,9,148,Suns,,Suns,Georgi Glouchkov,6'8'',80,235,Akademik Varna (BUL),1/10/1960
1985,7.1,7,1,149,Bulls,,Bulls,Jeff Adkins,,,,,
1985,7.11,7,11,150,Bullets,,Bullets,Keith Gray,,,,,
1985,7.12,7,12,151,Jazz,,Jazz,Mike Wacker,,,,,
1985,7.13,7,13,152,Spurs,,Spurs,Al Young,,,,,
1985,7.14,7,14,153,Trail Blazers,,Trail Blazers,Mark Owen,,,,,
1985,7.15,7,15,154,Nets,,Nets,Gary McLain,,,,,
1985,7.16,7,16,155,Mavericks,,Mavericks,Ed Catchings,,,,,
1985,7.17,7,17,156,Pistons,,Pistons,Frank James,,,,,
1985,7.18,7,18,157,Pacers,,Pacers,Don Turney,,,,,
1985,7.19,7,19,158,Nuggets,,Nuggets,Eddie Smith,,,,,
1985,7.2,7,2,159,76ers,,76ers,Jaye Andrews,,,,,
1985,7.21,7,21,160,Bucks,,Bucks,Mario Elie,6'5'',77,210,American International,11/26/1963
1985,7.22,7,22,161,Lakers,,Lakers,Keith Cleplicki,,,,,
1985,7.23,7,23,162,Celtics,,Celtics,Chris Remly,,,,,
1984,1.1,1,1,1,Rockets,,Rockets,Akeem Olajuwon,6'10'',82,250,Houston,1/21/1963
1984,1.2,1,2,2,Trail Blazers,,Trail Blazers,Sam Bowie,7'1'',85,235,Kentucky,3/17/1961
1984,1.3,1,3,3,Bulls,,Bulls,Michael Jordan,6'6'',78,195,North Carolina,2/17/1963
1984,1.4,1,4,4,Mavericks,,Mavericks,Sam Perkins,6'9'',81,235,North Carolina,6/14/1961
1984,1.5,1,5,5,76ers,,76ers,Charles Barkley,6'5'',77,250,Auburn,2/20/1963
1984,1.6,1,6,6,Bullets,,Bullets,Mel Turpin,6'11'',83,240,Kentucky,12/28/1960
1984,1.7,1,7,7,Spurs,,Spurs,Alvin Robertson,6'3'',75,185,Arkansas,7/22/1962
1984,1.8,1,8,8,Clippers,,Clippers,Lancaster Gordon,6'3'',75,185,Louisville,6/24/1962
1984,1.9,1,9,9,Kings,,Kings,Otis Thorpe,6'9'',81,225,Providence,8/5/1962
1984,1.1,1,1,10,76ers,,76ers,Leon Wood,6'3'',75,185,Cal. State-Fullerton,3/25/1962
1984,1.11,1,11,11,Hawks,,Hawks,Kevin Willis,7'0'',84,220,Michigan State,9/6/1962
1984,1.12,1,12,12,Cavaliers,,Cavaliers,Tim McCormick,6'11'',83,240,Michigan,3/10/1962
1984,1.13,1,13,13,Suns,,Suns,Jay Humphries,6'3'',75,185,Colorado,10/17/1962
1984,1.14,1,14,14,Clippers,,Clippers,Michael Cage,6'9'',81,224,San Diego State,1/28/1962
1984,1.15,1,15,15,Mavericks,,Mavericks,Terence Stansbury,6'5'',77,170,Temple,2/27/1961
1984,1.16,1,16,16,Jazz,,Jazz,John Stockton,6'1'',73,170,Gonzaga,3/26/1962
1984,1.17,1,17,17,Nets,,Nets,Jeff Turner,6'9'',81,230,Vanderbilt,4/9/1962
1984,1.18,1,18,18,Pacers,,Pacers,Vern Fleming,6'5'',77,185,Georgia,2/4/1962
1984,1.19,1,19,19,Trail Blazers,,Trail Blazers,Bernard Thompson,6'6'',78,210,Fresno State,8/30/1962
1984,1.2,1,2,20,Pistons,,Pistons,Tony Campbell,6'7'',79,215,Ohio State,5/7/1962
1984,1.21,1,21,21,Bucks,,Bucks,Kenny Fields,6'5'',77,220,UCLA,2/9/1962
1984,1.22,1,22,22,76ers,,76ers,Tom Sewell,6'5'',77,185,Lamar,3/11/1962
1984,1.23,1,23,23,Lakers,,Lakers,Earl Jones,7'0'',84,210,District of Columbia,1/13/1961
1984,1.24,1,24,24,Celtics,,Celtics,Michael Young,6'7'',79,220,Houston,1/2/1961
1984,2.1,2,1,25,Pacers,,Pacers,Devin Durrant,,,,,
1984,2.2,2,2,26,Trail Blazers,,Trail Blazers,Victor Fleming,,,,,
1984,2.3,2,3,27,Cavaliers,,Cavaliers,Ron Anderson,6'7'',79,215,Fresno State,10/15/1958
1984,2.4,2,4,28,Supersonics,,Supersonics,Cory Blackwell,6'6'',78,210,Wisconsin,3/27/1963
1984,2.5,2,5,29,Pacers,,Pacers,Stuart Gray,7'0'',84,235,UCLA,5/27/1963
1984,2.6,2,6,30,Warriors,,Warriors,Steve Burtt,6'2'',74,185,Iona,11/5/1962
1984,2.7,2,7,31,Warriors,,Warriors,Jay Murphy,6'9'',81,220,Boston College,6/26/1962
1984,2.8,2,8,32,Pistons,,Pistons,Eric Turner,,,,,
1984,2.9,2,9,33,Trail Blazers,,Trail Blazers,Steve Colter,6'3'',75,165,New Mexico State,7/24/1962
1984,2.1,2,1,34,Bullets,,Bullets,Tony Costner,,,,,
1984,2.11,2,11,35,Warriors,,Warriors,Othell Wilson,6'0'',72,190,Virginia,10/26/1961
1984,2.12,2,12,36,Suns,,Suns,Charles Jones,6'8'',80,215,Louisville,1/12/1962
1984,2.13,2,13,37,Bulls,,Bulls,Ben Coleman,6'9'',81,235,Maryland,11/14/1961
1984,2.14,2,14,38,Mavericks,,Mavericks,Charles Sitton,6'8'',80,210,Oregon State,7/3/1962
1984,2.15,2,15,39,Supersonics,,Supersonics,Danny Young,6'3'',75,175,Wake Forest,7/26/1962
