ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Weight,Height,Year,Eligibility,Hometown/Prior_School,Player_URL
LSU,FBALL,2007-2008,3,Chad Jones,Chad,Jones,S,6/3/13,218,Fr.,HS,"Baton Rouge, La.; (Southern Lab HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785341
LSU,FBALL,2007-2008,4,Ryan Anders,Ryan,Anders,K,5/6/13,107,Fr.,HS,"Baton Rouge, La.; (Dunham HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1240137
LSU,FBALL,2007-2008,4,Jai Eugene,Jai,Eugene,CB,5/11/13,184,Fr.,RS,"St. Rose, La.; (Destrehan HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233471
LSU,FBALL,2007-2008,5,Chad Moody,Chad,Moody,DB,5/11/13,187,So.,RS,"Baton Rouge, La.; (University HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148274
LSU,FBALL,2007-2008,5,Keiland Williams,Keiland,Williams,RB,6/1/00,226,So.,1L,"Lafayette, La.; (Hargrave Military Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233525
LSU,FBALL,2007-2008,6,Colt David,Colt,David,PK,5/9/13,173,Jr.,2L,"Grapevine, Texas; (Grapevine HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175227
LSU,FBALL,2007-2008,6,Joey Stutson,Joey,Stutson,RB,5/10/13,202,So.,HS,"Mandeville, La.; (Mandeville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=884008
LSU,FBALL,2007-2008,7,Ali Highsmith,Ali,Highsmith,LB,6/1/13,223,Sr.,4L,"Miami, Fla.; (Central HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=175010
LSU,FBALL,2007-2008,8,Trindon Holliday,Trindon,Holliday,WR,5/5/13,160,So.,1L,"Zachary, La.; (Northeast HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233482
LSU,FBALL,2007-2008,9,Early Doucet,Early,Doucet,WR,6/1/13,210,Sr.,4L,"St. Martinville, La.; (St. Martinville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174939
LSU,FBALL,2007-2008,10,Ricky Dixon,Ricky,Dixon,WR,6/2/13,210,Fr.,RS,"LaPlace, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233469
LSU,FBALL,2007-2008,11,Ryan Perrilloux,Ryan,Perrilloux,QB,6/3/13,227,So.,1L,"LaPlace, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174063
LSU,FBALL,2007-2008,11,Kelvin Sheppard,Kelvin,Sheppard,LB,6/3/13,223,Fr.,RS,"Stone Mountain, Ga.; (Stephenson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233520
LSU,FBALL,2007-2008,12,Quentin LeDay,Quentin,LeDay,WR,6/2/13,193,Jr.,SQ,"Opelousas, La.; (Opelousas HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281254
LSU,FBALL,2007-2008,12,Jarrett Lee,Jarrett,Lee,QB,6/2/13,211,Fr.,HS,"Brenham, Texas; (Brenham HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785346
LSU,FBALL,2007-2008,13,Donnie Chaucer,Donnie,Chaucer,DB,5/11/13,190,Sr.,SQ,"Hammond, La.; (St. Thomas Aquinas HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281259
LSU,FBALL,2007-2008,13,Jimmy Welker,Jimmy,Welker,QB,6/3/13,223,Sr.,1L,"Tarzana, Calif.; (Notre Dame HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281255
LSU,FBALL,2007-2008,14,Ron Brooks,Ron,Brooks,DB,5/11/13,171,Fr.,HS,"Irving, Texas; (MacArthur HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785329
LSU,FBALL,2007-2008,14,Andrew Hatch,Andrew,Hatch,QB,6/3/13,214,So.,TR,"Henderson, Nev.; (Cimarron-Memorial HS/Harvard)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148275
LSU,FBALL,2007-2008,15,Matt Flynn,Matt,Flynn,QB,6/3/13,227,Sr.,4L,"Tyler, Texas; (Robert E. Lee HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174952
LSU,FBALL,2007-2008,16,Craig Steltz,Craig,Steltz,S,6/2/13,209,Sr.,3L,"New Orleans, La.; (Archbishop Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174877
LSU,FBALL,2007-2008,17,Shomari Clemons,Shomari,Clemons,S,6/1/13,217,Fr.,HS,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233455
LSU,FBALL,2007-2008,17,Josh Graham,Josh,Graham,PK,5/10/13,172,So.,SQ,"Covington, La.; (Covington HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281286
LSU,FBALL,2007-2008,17,T.C. McCartney,T.C.,McCartney,QB,6/3/13,202,Fr.,HS,"Boulder, Colo.; (Fairview HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148276
LSU,FBALL,2007-2008,18,Jacob Hester,Jacob,Hester,FB,6/1/00,224,Sr.,4L,"Shreveport, La.; (Evangel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174927
LSU,FBALL,2007-2008,19,Jonathan Zenon,Jonathan,Zenon,CB,6/1/00,180,Sr.,3L,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174954
LSU,FBALL,2007-2008,21,Chevis Jackson,Chevis,Jackson,CB,6/1/00,184,Sr.,4L,"Mobile, Ala.; (St. Paul's HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174930
LSU,FBALL,2007-2008,22,Jeremy Bunting,Jeremy,Bunting,WR,6/1/00,182,Jr.,SQ,"Tioga, La.; (Tioga HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281257
LSU,FBALL,2007-2008,23,Stefoin Francois,Stefoin,Francois,DB,6/1/13,207,Fr.,HS,"Reserve, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785337
LSU,FBALL,2007-2008,23,Josh McManus,Josh,McManus,WR,5/11/13,192,Sr.,2L,"New Orleans, La.; (Brother Martin HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281265
LSU,FBALL,2007-2008,24,Harry Coleman,Harry,Coleman,S,6/2/13,205,So.,1L,"Baldwin, La.; (West St. Mary HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174938
LSU,FBALL,2007-2008,25,Brady Glaser,Brady,Glaser,WR,5/11/13,191,Fr.,HS,"Dry Creek, La.; (East Beauregard HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148278
LSU,FBALL,2007-2008,25,Phelon Jones,Phelon,Jones,DB,5/11/13,195,Fr.,HS,"Mobile, Ala.; (McGill-Toolen HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785344
LSU,FBALL,2007-2008,26,Richard Murphy,Richard,Murphy,RB,6/1/13,197,Fr.,RS,"Rayville, La.; (Rayville HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233508
LSU,FBALL,2007-2008,27,Curtis Taylor,Curtis,Taylor,S,6/3/13,200,Jr.,2L,"Franklinton, La.; (Franklinton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174880
LSU,FBALL,2007-2008,28,R.J. Jackson,R.J.,Jackson,RB,6/1/00,205,So.,SQ,"Houston, Texas; (Westside HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174028
LSU,FBALL,2007-2008,29,Chris Hawkins,Chris,Hawkins,DB,6/1/13,175,So.,1L,"Walker, La.; (Walker HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174057
LSU,FBALL,2007-2008,30,Chad Baniecki,Chad,Baniecki,FB,6/1/13,226,Jr.,SQ,"Seton, Ariz.; (Seton HS/Mesa CC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=523310
LSU,FBALL,2007-2008,30,Josh Jasper,Josh,Jasper,PK/P,5/10/13,155,Fr.,HS,"Memphis, Tenn.; (Ridgeway HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785340
LSU,FBALL,2007-2008,30,Joe Maltempi,Joe,Maltempi,DB,5/8/13,166,So.,HS,"Chester, Va.; (Thomas Dale HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882505
LSU,FBALL,2007-2008,31,John Williams,John,Williams,CB,5/11/13,180,Fr.,HS,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785356
LSU,FBALL,2007-2008,32,Charles Scott,Charles,Scott,RB,5/11/13,226,So.,1L,"Saline, La.; (Jonesboro-Hodge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233518
LSU,FBALL,2007-2008,33,Tyson Andrus,Tyson,Andrus,DB,6/1/00,170,So.,SQ,"Lafayette, La.; (Northside HS/Ole Miss)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=523286
LSU,FBALL,2007-2008,34,Stevan Ridley,Stevan,Ridley,FB,6/1/00,221,Fr.,HS,"Natchez, Miss.; (Trinity Episcopal HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785352
LSU,FBALL,2007-2008,35,Luke Sanders,Luke,Sanders,LB,6/5/13,242,Sr.,3L,"West Monroe, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174876
LSU,FBALL,2007-2008,36,Patrick Fisher,Patrick,Fisher,P,6/5/13,238,Sr.,1L,"Hyattsville, Md.; (DeMatha HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174945
LSU,FBALL,2007-2008,37,Paul Felio,Paul,Felio,LB,6/1/00,221,Fr.,HS,"League City, Texas; (Clear Creek HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208555
LSU,FBALL,2007-2008,37,Phillip Pigott,Phillip,Pigott,RB,6/1/00,216,Jr.,TR,"Pearl River, La.; (Pope John Paul HS/Mississippi College)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882492
LSU,FBALL,2007-2008,38,Anthony Zehyoue,Anthony,Zehyoue,DE,6/1/13,270,Sr.,SQ,"Baton Rouge, La.; (McKinley HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281269
LSU,FBALL,2007-2008,39,Andrew Crutchfield,Andrew,Crutchfield,PK/P,5/11/13,190,Fr.,HS,"Concord, N.C.; (Northwest Cabarrus HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785334
LSU,FBALL,2007-2008,39,Blake Nichols,Blake,Nichols,LB,6/1/00,231,Fr.,HS,"Metairie, La.; (Jesuit HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208556
LSU,FBALL,2007-2008,40,Shawn Jordan,Shawn,Jordan,FB,5/11/13,254,Sr.,3L,"El Paso, Texas; (Riverside HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174226
LSU,FBALL,2007-2008,41,Jordon Corbin,Jordon,Corbin,TE,6/4/13,240,Fr.,RS,"Lakeland, Fla.; (Lakeland HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785331
LSU,FBALL,2007-2008,42,R.J. Gillen,R.J.,Gillen,WR,6/1/00,187,Fr.,HS,"Memphis, Tenn.; (Christian Brothers HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148277
LSU,FBALL,2007-2008,43,Caleb Angelle,Caleb,Angelle,DE,6/5/13,230,Sr.,SQ,"Breaux Bridge, La.; (Breaux Bridge HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281273
LSU,FBALL,2007-2008,43,Lydell Smith,Lydell,Smith,LB,5/10/13,208,Fr.,HS,"Shreveport, La.; (Evangel Christian)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148281
LSU,FBALL,2007-2008,44,Daniel Graff,Daniel,Graff,DB,5/11/13,175,Fr.,RS,"Metairie, La.; (Rummel HS/New Orleans)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208557
LSU,FBALL,2007-2008,44,Danny McCray,Danny,McCray,S,6/1/13,206,So.,1L,"Houston, Texas; (Westfield HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233493
LSU,FBALL,2007-2008,45,Quinn Johnson,Quinn,Johnson,FB,6/2/13,238,Jr.,1L,"Edgard, La.; (West St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174933
LSU,FBALL,2007-2008,46,J.D. Lott,J.D.,Lott,TE,6/4/13,227,Fr.,RS,"Hoover, Ala.; (Briarwood Christian HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233492
LSU,FBALL,2007-2008,47,Tremaine Johnson,Tremaine,Johnson,DE,6/2/13,282,Jr.,2L,"Galena Park, Texas; (Galena Park HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174934
LSU,FBALL,2007-2008,48,Darry Beckwith,Darry,Beckwith,LB,6/1/13,230,Jr.,2L,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174056
LSU,FBALL,2007-2008,49,Kirston Pittman,Kirston,Pittman,DE,6/4/13,252,Sr.,2L,"Garyville, La.; (East St. John HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174950
LSU,FBALL,2007-2008,50,Joey Crappell,Joey,Crappell,SNP,6/2/13,214,Fr.,HS,"Patterson, La.; (Patterson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148283
LSU,FBALL,2007-2008,51,Zach Midulla,Zach,Midulla,LB,5/8/13,187,Fr.,HS,"Brandon, Fla.; (Plant HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208558
LSU,FBALL,2007-2008,51,Jacob O'Hair,Jacob,O'Hair,SNP,6/2/13,237,Sr.,2L,"Rancho Cucamonga, Calif.; (Rancho Cucamonga HS/Mt. San Antonio JC)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=523379
LSU,FBALL,2007-2008,52,Ace Foyil,Ace,Foyil,LB,6/3/13,230,So.,RS,"Madisonville, La.; (Mandeville HS/Tulane)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281278
LSU,FBALL,2007-2008,53,T-Bob Hebert,T-Bob,Hebert,C,6/3/13,277,Fr.,HS,"Norcross, Ga.; (Greater Atlanta Christian HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785339
LSU,FBALL,2007-2008,53,Jonathan Nixon,Jonathan,Nixon,LB,6/2/13,257,So.,TR,"N. Little Rock, Ark.; (N. Little Rock HS/Grambling)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208559
LSU,FBALL,2007-2008,54,Jacob Cutrera,Jacob,Cutrera,LB,6/4/13,235,So.,1L,"Lafayette, La.; (Acadiana HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233457
LSU,FBALL,2007-2008,55,Andrew Decker,Andrew,Decker,OL,6/3/13,280,Jr.,2L,"Holland, Ohio; (St. John's HS/Toledo)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281276
LSU,FBALL,2007-2008,56,Perry Riley,Perry,Riley,LB,6/1/13,232,So.,1L,"Ellenwood, Ga.; (Stephenson HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233517
LSU,FBALL,2007-2008,57,Richard Dugas,Richard,Dugas,C,6/1/13,280,Fr.,RS,"Lincoln, Neb.; (Pius X HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=882516
LSU,FBALL,2007-2008,58,Adam McClure,Adam,McClure,WR,6/1/00,177,Fr.,HS,"Greenwell Springs, La.; (Live Oak HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1208553
LSU,FBALL,2007-2008,59,Cole Louviere,Cole,Louviere,OL,6/5/13,291,Sr.,1L,"River Ridge, La.; (Archbishop Rummel HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281282
LSU,FBALL,2007-2008,61,Trey Helms,Trey,Helms,OL,6/4/13,261,Fr.,HS,"Stuttgart, Ark.; (Stuttgart HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=1148284
LSU,FBALL,2007-2008,62,Robert Smith,Robert,Smith,OL,6/2/13,273,Sr.,2L,"Bossier City, La.; (Airline HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281281
LSU,FBALL,2007-2008,63,Ryan Miller,Ryan,Miller,C,6/6/13,302,Jr.,1L,"Lake Charles, La.; (Barbe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174875
LSU,FBALL,2007-2008,64,Matt Allen,Matt,Allen,OL,6/3/13,265,Fr.,SQ,"Spring, Texas; (Collins HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233454
LSU,FBALL,2007-2008,65,Lyle Hitt,Lyle,Hitt,OG,6/2/13,299,So.,1L,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174027
LSU,FBALL,2007-2008,66,Max Holmes,Max,Holmes,OL,6/4/13,275,So.,SQ,"Baton Rouge, La.; (Parkview Baptist HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174928
LSU,FBALL,2007-2008,67,Mark Snyder,Mark,Snyder,OL,6/7/13,291,Fr.,RS,"Kenner, La.; (West Monroe HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233522
LSU,FBALL,2007-2008,68,Josh Dworaczyk,Josh,Dworaczyk,OL,6/6/13,280,Fr.,HS,"New Iberia, La.; (Catholic-New Iberia HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785336
LSU,FBALL,2007-2008,69,Sean Gaudet,Sean,Gaudet,PK,5/9/13,166,Sr.,1L,"New Orleans, La.; (Jesuit HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=281262
LSU,FBALL,2007-2008,70,Ciron Black,Ciron,Black,OT,6/5/13,320,So.,1L,"Tyler, Texas; (Robert E. Lee HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174026
LSU,FBALL,2007-2008,71,Carnell Stewart,Carnell,Stewart,OT,6/5/13,320,Sr.,2L,"River Ridge, La.; (John Curtis HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174906
LSU,FBALL,2007-2008,72,Glenn Dorsey,Glenn,Dorsey,DT,6/2/13,303,Sr.,4L,"Gonzales, La.; (East Ascension HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174923
LSU,FBALL,2007-2008,73,Will Arnold,Will,Arnold,OL,6/5/13,330,Sr.,4L,"Gloster, Miss.; (Centreville Academy)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174959
LSU,FBALL,2007-2008,74,Brett Helms,Brett,Helms,C,6/2/13,270,Jr.,2L,"Stuttgart, Ark.; (Stuttgart HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174926
LSU,FBALL,2007-2008,76,Jarvis I. Jones,Jarvis I.,Jones,OL,6/7/13,294,Fr.,1L,"Rosenburg, Texas; (Lamar Consolidated HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785343
LSU,FBALL,2007-2008,77,Ernest McCoy,Ernest,McCoy,OL,6/5/13,320,Fr.,HS,"Belle Glade, Fla.; (Glades Central HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785347
LSU,FBALL,2007-2008,78,Joseph Barksdale,Joseph,Barksdale,OL,6/4/13,310,Fr.,HS,"Detroit, Mich.; (Cass Tech HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=784745
LSU,FBALL,2007-2008,79,Herman Johnson,Herman,Johnson,OL,6/7/13,356,Jr.,2L,"Olla, La.; (Denton HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174227
LSU,FBALL,2007-2008,80,Terrence Toliver,Terrence,Toliver,WR,6/5/13,190,Fr.,HS,"Hempstead, Texas; (Hempstead HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=785354
LSU,FBALL,2007-2008,81,Mit Cole,Mit,Cole,TE,6/4/13,260,Sr.,4L,"Picayune, Miss.; (Picayune Memorial HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=174922
LSU,FBALL,2007-2008,82,Richard Dickson,Richard,Dickson,TE,6/3/13,235,So.,1L,"Ocean Springs, Miss.; (Ocean Springs HS)",http://www.lsusports.net/ViewArticle.dbml?SPSID=27812&SPID=2164&DB_LANG=C&DB_OEM_ID=5200&ATCLID=233464
